"","RTlexdec","RTnaming","Familiarity","Word","AgeSubject","WordCategory","WrittenFrequency","WrittenSpokenFrequencyRatio","FamilySize","DerivationalEntropy","InflectionalEntropy","NumberSimplexSynsets","NumberComplexSynsets","LengthInLetters","Ncount","MeanBigramFrequency","FrequencyInitialDiphone","ConspelV","ConspelN","ConphonV","ConphonN","ConfriendsV","ConfriendsN","ConffV","ConffN","ConfbV","ConfbN","NounFrequency","VerbFrequency","CV","Obstruent","Frication","Voice","FrequencyInitialDiphoneWord","FrequencyInitialDiphoneSyllable","CorrectLexdec"
"1126",738.049999999995,508.999999999999,1.87,"squaw","young","N",2.56494935746154,0.590868331439527,0.693147180559945,0,0.99885,0.693147180559945,1.94591014905531,5,3,7.940728,8.66112,19,6.68461172766793,20,6.69084227741856,19,6.68461172766793,0,0,0.693147180559945,1.79175946922805,25,0,"C","obst","frication","voiceless",11.1290114546924,11.5785633815511,19
"1127",756.330000000002,474.300000000002,1.93,"bard","young","N",2.30258509299405,0.328504066972036,1.38629436111989,0.73453,0.81128,1.09861228866811,0,4,11,8.317846,11.48169,11,5.69035945432406,14,5.8111409929767,9,5.6021188208797,1.09861228866811,3.25809653802148,1.79175946922805,4.15888308335967,12,0,"C","obst","burst","voiced",8.98682175033189,9.15493336470444,15
"1128",670.879999999998,502.300000000001,4.07,"fare","young","N",5.11198778835654,0.117481876190172,2.19722457733622,1.33614,1.46433,1.94591014905531,1.94591014905531,4,17,8.714533,11.54842,21,8.51036996606811,40,8.94389780251682,20,6.35088571671474,0.693147180559945,8.38799525294456,3.04452243772342,8.86629956585502,268,51,"C","obst","frication","voiceless",8.58951385299586,9.1018638956401,26
"1129",563.680000000001,435.700000000002,4.5,"band","young","N",6.37842618365159,0.237679933827851,3.17805383034795,1.46424,1.07164,2.39789527279837,3.13549421592915,4,12,8.780039,11.48169,13,10.3030687174853,17,10.3040406162833,12,10.3030351868803,0.693147180559945,0.693147180559945,1.79175946922805,3.43398720448515,811,40,"C","obst","burst","voiced",10.8807604893451,11.1709420697745,28
"1130",699.910000000001,485.3,2.8,"fang","young","N",2.19722457733622,-1.16315080980568,0.693147180559945,0,0.71206,1.09861228866811,0,4,5,8.750036,11.54842,0,0,0,0,0,0,0,0,0,0,41,0,"C","obst","frication","voiceless",10.3481092691788,10.8650957591007,23
"1131",583.41,448.399999999998,3.8,"brick","young","N",6.21260609575152,0.549645615615574,2.56494935746154,0.65301,0.93242,1.38629436111989,2.19722457733622,5,5,8.804749,10.9819,21,5.99146454710798,22,5.99146454710798,21,5.99146454710798,0,0,0.693147180559945,0,764,0,"C","obst","burst","voiced",11.0681060347835,11.3976605062953,29
"1132",539.309999999998,441.499999999998,6.1,"road","young","N",8.2406488633749,-0.268673433660755,3.49650756146648,0.6555,0.60889,1.38629436111989,3.40119738166216,4,9,8.115345,12.87114,6,5.80513496891649,25,6.3297209055227,5,5.51342874616498,0.693147180559945,4.44265125649032,3.04452243772342,5.74939298590825,4458,0,"C","cont","short","voiced",10.2844891884659,10.7457226185809,29
"1133",575.96,432.600000000001,4.94,"babe","young","N",3.58351893845611,-1.88706964903238,0.693147180559945,0,0.69313,0.693147180559945,0,4,8,8.303299,11.48169,1,2.19722457733622,1,2.19722457733622,1,2.19722457733622,0,0,0,0,43,0,"C","obst","burst","voiced",9.71020615550583,9.99058225938706,28
"1134",562.139999999999,430.899999999999,3.53,"rust","young","N",4.38202663467388,-0.194744076792512,2.07944154167984,1.02578,1.39086,2.07944154167984,2.484906649788,4,10,8.294008,11.08883,10,7.62803112693033,11,7.62803112693033,10,7.62803112693033,0,0,0.693147180559945,0,67,53,"C","cont","short","voiced",9.9625108929856,10.2756026809627,28
"1135",540.470000000001,443.799999999998,5.07,"choice","young","N",7.51152464839087,1.04320499708805,1.6094379124341,0.01193,0.58911,1.79175946922805,1.79175946922805,6,0,9.413539,12.67433,2,5.82894561761021,2,5.82894561761021,2,5.82894561761021,0,0,0,0,2073,0,"C","obst","frication","voiceless",7.64444076155657,7.64444076155657,30
"1136",598.269999999997,445,3.7,"bark","young","N",5.09375020080676,0.768293917621275,2.56494935746154,1.47754,1.5703,2.30258509299405,3.2188758248682,4,14,8.208784,11.48169,10,5.99396142730657,11,6.0913098820777,10,5.99396142730657,0,0,0.693147180559945,3.73766961828337,126,186,"C","obst","burst","voiced",8.98682175033189,9.15493336470444,30
"1137",567.720000000002,467.7,4.03,"tub","young","N",4.95582705760126,0.178385650672716,1.94591014905531,1.0446,0.62389,1.38629436111989,0.693147180559945,3,12,7.443424,11.72115,16,5.28320372873799,16,5.28320372873799,15,5.21493575760899,0,0,0,0,167,0,"C","obst","burst","voiceless",9.00540504031064,9.14686794902061,29
"1138",583.759999999997,453.799999999999,4.8,"bank","young","N",7.77737360265786,0.373946947681411,2.89037175789616,0.67561,0.90168,2.89037175789616,4.06044301054642,4,13,8.323238,11.48169,22,5.74939298590825,25,5.76519110278484,22,5.74939298590825,0,0,1.38629436111989,1.79175946922805,3089,98,"C","obst","burst","voiced",10.8807604893451,11.1709420697745,29
"1139",738.790000000002,499.000000000001,2.6,"twinge","young","N",3.93182563272433,2.65089178726226,0.693147180559945,0,0.70884,1.79175946922805,0,6,1,9.739632,10.79181,7,3.09104245335832,7,3.09104245335832,7,3.09104245335832,0,0,0,0,62,0,"C","obst","burst","voiceless",9.06797003068446,10.0317928126891,24
"1140",562.799999999998,466.300000000002,3.9,"farm","young","N",7.07834157955767,0.953220647637016,2.70805020110221,1.41115,1.10648,1.6094379124341,3.09104245335832,4,5,8.277211,11.54842,6,5.83188247728352,4,5.6021188208797,4,5.6021188208797,1.09861228866811,4.26267987704132,0,0,1530,114,"C","obst","frication","voiceless",10.1719103500491,10.4598122163733,30
"1141",576.589999999999,459.100000000002,4.27,"board","young","N",7.35372233039963,0.232146827564169,4.34380542185368,2.73711,1.01806,2.63905732961526,4.30406509320417,5,2,8.674019,11.85622,2,5.48063892334199,20,6.23832462503951,2,5.48063892334199,0,0,2.94443897916644,5.60947179518496,1844,169,"C","obst","burst","voiced",9.26065318584977,9.7021666457324,27
"1142",536.960000000002,474.099999999999,3.5,"barn","young","N",5.23110861685459,0.453667209926042,1.94591014905531,0.44194,0.67345,1.09861228866811,2.30258509299405,4,8,8.290722,11.48169,5,4.06044301054642,4,3.85014760171006,4,3.85014760171006,0.693147180559945,2.484906649788,0,0,226,0,"C","obst","burst","voiced",8.98682175033189,9.15493336470444,28
"1143",538.929999999999,443.4,4.67,"tea","young","N",7.37148929521428,-1.12468452897788,3.43398720448515,1.2476,0.15989,1.79175946922805,3.97029191355212,3,4,8.236496,13.30255,7,4.9416424226093,38,10.1328119629254,5,4.69134788222914,0.693147180559945,1.38629436111989,3.49650756146648,10.1273908151966,1627,0,"C","obst","burst","voiceless",10.2985318858164,10.7192284013048,29
"1144",525.239999999998,478.000000000002,3.3,"zoo","young","N",5.05624580534831,0.517215421864761,0.693147180559945,0,0.46347,0.693147180559945,0.693147180559945,3,7,5.457012,7.48717,7,6.74051935960622,66,10.5997548604323,6,6.72982407048948,0,0,4.0943445622221,10.5784707624684,173,0,"C","obst","frication","voiced",6.58479139238572,6.65544035036765,29
"1145",631.390000000003,456.099999999998,3.6,"tug","young","N",4.59511985013459,1.70474809223843,1.38629436111989,0.12636,1.87315,2.30258509299405,0,3,15,7.622227,11.72115,17,4.76217393479776,17,4.76217393479776,16,4.7361984483945,0,0,0,0,91,192,"C","obst","burst","voiceless",9.00540504031064,9.14686794902061,28
"1146",629.96,461.199999999998,4.73,"tab","young","N",3.29583686600433,-0.929535958624175,0.693147180559945,0,0.99785,0.693147180559945,0.693147180559945,3,14,7.845487,12.49891,16,3.97029191355212,14,3.97029191355212,13,3.95124371858143,1.09861228866811,0,0,0,55,0,"C","obst","burst","voiceless",9.43548192595306,10.2987002841799,26
"1147",669.500000000002,462.799999999999,3.43,"vice","young","N",5.10594547390058,0.9917982843823,2.30258509299405,1.61221,0.78431,1.09861228866811,2.19722457733622,4,6,8.108675,11.74872,15,6.04500531403601,17,6.04737217904628,15,6.04500531403601,0,0,1.09861228866811,0.693147180559945,214,0,"C","obst","frication","voiced",8.99317889233952,10.6052723214917,26
"1148",629.700000000002,449.6,3.4,"tee","young","N",4.23410650459726,-0.68441350059119,1.09861228866811,0,0.88403,1.79175946922805,2.19722457733622,3,12,8.137804,13.30255,15,7.5137092478397,38,10.1328119629254,13,7.5109777520141,0.693147180559945,0,3.2188758248682,10.0571952771303,55,26,"C","obst","burst","voiceless",10.2985318858164,10.7192284013048,27
"1149",560.829999999997,455.4,5,"rice","young","N",6.19236248947487,-0.072177977695528,1.09861228866811,0.02122,0,1.09861228866811,2.99573227355399,4,12,8.501976,12.78563,15,6.04500531403601,17,6.04737217904628,15,6.04500531403601,0,0,1.09861228866811,0.693147180559945,488,0,"C","cont","short","voiced",10.8313905997384,11.1203716462823,29
"1150",720.749999999999,466.500000000001,2.43,"rout","young","N",3.40119738166216,2.12026353620009,1.09861228866811,0,1.68051,1.94591014905531,1.6094379124341,4,7,8.65558,12.87114,16,7.66669020008009,18,7.71912984090673,16,7.66669020008009,0,0,1.09861228866811,4.75359019110636,20,38,"C","cont","short","voiced",9.5591645793702,10.1417167412684,12
"1151",730.849999999999,561.000000000002,2,"pyre","young","N",2.94443897916644,1.66350513370438,0.693147180559945,0,0.68404,0.693147180559945,0.693147180559945,4,6,7.222763,8.71473,2,0.693147180559945,14,5.63478960316925,2,0.693147180559945,0,0,2.56494935746154,5.63121178182137,22,0,"C","obst","burst","voiceless",9.22335530905368,9.64723954557388,13
"1152",562.520000000002,460.099999999999,4.14,"tag","young","N",4.63472898822964,0.58120642052779,1.38629436111989,0.1171,1.67406,2.30258509299405,2.19722457733622,3,19,7.80188,12.49891,20,4.74493212836325,20,4.74493212836325,19,4.70048036579242,0,0,0,0,124,63,"C","obst","burst","voiceless",9.43548192595306,10.2987002841799,29
"1153",603.300000000002,472.299999999999,4.47,"ounce","young","N",4.54329478227,0.489772214568158,0.693147180559945,0,0.94191,1.38629436111989,1.6094379124341,5,0,9.25134,13.56859,6,2.484906649788,6,2.484906649788,6,2.484906649788,0,0,0,0,259,0,"V","cont","long","voiced",6.17586727010576,6.17586727010576,30
"1154",596.1,506.099999999999,4.4,"crumb","young","N",2.94443897916644,0.97035795314443,1.09861228866811,0.96021,0.70037,1.6094379124341,0.693147180559945,5,0,8.237324,11.27694,5,3.58351893845611,23,8.8175940362758,5,3.58351893845611,0,0,2.94443897916644,8.81239690526686,95,0,"C","obst","burst","voiceless",11.0830498294819,11.5955371776152,30
"1155",573.83,492.200000000002,5.1,"spot","young","N",6.78897174299217,0.687756331925069,2.89037175789616,0.68193,1.41553,2.99573227355399,2.89037175789616,4,6,8.351013,11.50982,23,8.6383483129727,28,8.93115542977835,22,8.63817111796914,0.693147180559945,0.693147180559945,1.94591014905531,7.56112158953024,980,406,"C","obst","frication","voiceless",12.0300512012847,12.4928443036806,29
"1156",534.659999999998,444.400000000002,3.63,"jazz","young","N",5.03043792139244,0.614009860001221,1.6094379124341,0.33278,0.07245,1.79175946922805,2.30258509299405,4,0,6.03208,8.49433,2,4.60517018598809,4,9.18901458526143,2,4.60517018598809,0,0,1.09861228866811,9.17884970488481,152,1,"C","obst","frication","voiced",8.31164394850298,8.39004140575575,29
"1157",600.340000000002,476.999999999999,3.27,"tin","young","N",6.24222326545517,-0.342015488065974,2.19722457733622,0.23857,1.25486,1.6094379124341,2.56494935746154,3,17,8.457137,13.2514,17,9.98842594905232,20,10.0963780606793,16,9.9878746557963,0,0,1.38629436111989,7.81722278550817,674,93,"C","obst","burst","voiceless",12.1435800300995,13.1962994776461,29
"1158",585.180000000001,519.099999999998,2.83,"quartz","young","N",2.83321334405622,0.165985137474261,0.693147180559945,0,0,1.09861228866811,2.07944154167984,6,0,8.047424,11.20298,1,0.693147180559945,4,3.87120101090789,1,0.693147180559945,0,0,1.38629436111989,3.85014760171006,16,0,"C","obst","burst","voiceless",10.599879463261,11.5009945741023,22
"1159",770.349999999997,462.3,2.1,"garb","young","N",3.49650756146648,2.21557371600442,1.09861228866811,0,0.09076,0.693147180559945,0,4,1,7.762696,11.36615,2,1.38629436111989,2,1.38629436111989,2,1.38629436111989,0,0,0,0,32,0,"C","obst","burst","voiced",8.96941465086618,9.69634037430652,23
"1160",628.309999999996,503.2,3.93,"niece","young","N",4.46590811865458,0.240535294026079,1.09861228866811,0.08354,0.45209,0.693147180559945,0,5,1,8.878214,12.02146,2,4.9272536851572,9,5.92425579741453,2,4.9272536851572,0,0,2.07944154167984,5.46806014113513,95,0,"C","cont","short","voiced",9.909569022852,10.2296568961614,29
"1161",598.460000000001,469.7,3.1,"womb","young","N",5.06890420222023,2.17853244432407,0.693147180559945,0,0.34732,0.693147180559945,0,4,3,8.265555,12.09597,4,4.00733318523247,17,6.39024066706535,2,2.56494935746154,1.09861228866811,3.76120011569356,2.77258872223978,6.36990098282823,169,0,"C","cont","short","voiced",6.7044143549641,6.70686233660275,26
"1162",691.18,440.899999999999,2.77,"hub","young","N",3.73766961828337,1.76358859226136,1.09861228866811,0.52936,0.3591,1.09861228866811,0,3,12,7.009268,10.63718,16,5.28320372873799,16,5.28320372873799,15,5.2257466737132,0,0,0,0,44,0,"C","obst","frication","voiceless",9.62311205526679,9.88511989517794,28
"1163",787.320000000003,539.200000000001,2.43,"gnome","young","N",2.70805020110221,0.7339691750802,0.693147180559945,0,0.90239,1.09861228866811,0,5,0,8.778449,10.23031,7,7.94342776787637,11,6.4281052726846,5,6.3456363608286,1.09861228866811,7.71779621101358,1.94591014905531,3.91202300542815,44,0,"C","cont","short","voiced",11.5425522260676,11.6275479558069,19
"1164",566.770000000001,475.100000000002,3.43,"sand","young","N",6.8596149036542,0.953708244907867,3.2188758248682,1.51528,0.53081,1.38629436111989,3.98898404656427,4,7,8.923409,11.97534,13,10.3030687174853,17,10.3040406162833,12,10.3030351868803,0.693147180559945,0.693147180559945,1.79175946922805,3.43398720448515,1047,12,"C","obst","frication","voiceless",9.47324295306374,9.87148075640104,30
"1165",581.550000000001,479.2,3.93,"deed","young","N",4.53259949315326,1.8653712865713,1.94591014905531,0.28318,0.99964,1.09861228866811,2.19722457733622,4,11,8.656228,12.82938,16,6.5191472879404,24,6.76041469108343,16,6.5191472879404,0,0,2.19722457733622,5.2257466737132,180,0,"C","obst","burst","voiced",10.32038703827,10.7274875415148,29
"1166",570.870000000003,491,4.93,"crowd","young","N",6.78332520060396,1.53209944158977,1.38629436111989,0.46315,1.25807,1.94591014905531,1.38629436111989,5,1,8.296505,11.27694,1,3.98898404656427,8,5.09375020080676,1,3.98898404656427,0,0,2.07944154167984,4.70048036579242,1142,135,"C","obst","burst","voiceless",11.0830498294819,11.5955371776152,30
"1167",566.36,462.000000000001,3.93,"train","young","N",7.25629723969068,0.0618603885903468,2.63905732961526,0.4016,1.5656,2.83321334405622,3.17805383034795,5,6,9.470914,12.29809,22,6.52649485957079,43,6.79346613258001,22,6.52649485957079,0,0,3.09104245335832,5.34710753071747,1461,1059,"C","obst","burst","voiceless",13.536317683424,13.6786364418022,28
"1168",596.999999999999,437.899999999999,2.97,"tar","young","N",4.40671924726425,1.51634748936809,2.39789527279837,1.70761,1.06131,1.6094379124341,1.94591014905531,3,14,8.127993,12.49891,14,7.19593722647557,15,8.57149196482362,12,6.75460409948796,0.693147180559945,6.14203740558736,1.09861228866811,8.3916299684409,86,20,"C","obst","burst","voiceless",8.24722005274523,8.42836197770962,22
"1169",563.369999999997,446.4,5.5,"head","young","N",9.00883599576545,0.88095901071801,4.8283137373023,2.12511,0.92573,3.61091791264422,4.21950770517611,4,10,8.982184,14.561,14,6.97447891102505,24,8.1324126745009,9,6.78784498230958,1.79175946922805,5.20948615284142,2.77258872223978,7.83082299513532,9187,838,"C","obst","frication","voiceless",10.5165086886168,10.7902876798432,30
"1170",650.039999999995,488.999999999999,2.73,"hue","young","N",4.4188406077966,2.44475958177459,0.693147180559945,0,0.88024,1.38629436111989,0.693147180559945,3,6,7.093294,10.63718,11,6.34388043412633,66,10.5997548604323,10,6.34212141872115,0,0,4.02535169073515,10.5854979486852,117,0,"C","obst","frication","voiceless",9.21820933035488,9.77075584008217,25
"1171",570.5,464.200000000002,4.17,"bulb","young","N",4.76217393479776,-0.368907512374366,1.6094379124341,0.75474,0.98945,1.79175946922805,1.6094379124341,4,2,7.555188,11.86562,1,2.07944154167984,1,2.07944154167984,1,2.07944154167984,0,0,0,0,207,0,"C","obst","burst","voiced",11.6177178192549,11.6996456668584,26
"1172",587.829999999998,458.200000000002,4.77,"gang","young","N",5.84643877505772,0.7813152956774,2.19722457733622,1.12972,0.72835,1.79175946922805,2.07944154167984,4,6,8.555205,11.36615,13,4.84418708645859,13,4.84418708645859,13,4.84418708645859,0,0,0,0,433,0,"C","obst","burst","voiced",9.02509454366498,9.57789590701113,30
"1173",585.700000000002,468.600000000002,3.8,"wrist","young","N",5.88332238848828,1.34429200500473,1.79175946922805,0.447,0.90086,0.693147180559945,1.94591014905531,5,3,9.037294,9.85619,11,5.71042701737487,12,5.32300997913841,10,5.32300997913841,0.693147180559945,4.58496747867057,1.09861228866811,0,524,0,"C","cont","short","voiced",12.1153927294904,12.9366167617872,30
"1174",682.759999999999,499.7,3.4,"throne","young","N",5.17048399503815,1.49165487677772,1.79175946922805,0.48314,0.38095,1.79175946922805,0.693147180559945,6,0,9.976846,14.65437,19,8.34331588140495,29,7.39018142822643,15,5.65948221575962,1.6094379124341,8.2728260036504,2.70805020110221,7.19593722647557,189,0,"C","obst","frication","voiceless",10.587846227063,10.6498673956928,25
"1175",647.999999999997,467.099999999999,4.17,"trait","young","N",4.02535169073515,1.64580555660498,0.693147180559945,0,0.97347,0.693147180559945,0,5,2,9.370085,12.29809,6,4.72738781871234,31,7.86518795418747,6,4.72738781871234,0,0,3.25809653802148,7.82124208352356,136,0,"C","obst","burst","voiceless",13.536317683424,13.6786364418022,29
"1176",539.189999999998,465.399999999999,4.83,"tax","young","N",7.5755846515578,0.584223788720859,2.70805020110221,0.88527,0.9039,1.6094379124341,4.02535169073515,3,11,7.246812,12.49891,4,5.38449506278909,17,5.64544689764324,3,3.04452243772342,0,0,2.63905732961526,4.18965474202643,2336,98,"C","obst","burst","voiceless",9.43548192595306,10.2987002841799,27
"1177",655.209999999999,489.999999999999,2.83,"nymph","young","N",4.00733318523247,2.03325215921046,2.07944154167984,1.43978,0.96241,1.38629436111989,2.07944154167984,5,1,7.88298,11.19089,2,1.38629436111989,2,1.38629436111989,2,1.38629436111989,0,0,0,0,88,0,"C","cont","short","voiced",12.3827197999782,13.0872811289805,28
"1178",619.570000000001,459.000000000002,3.73,"heel","young","N",5.36129216570943,2.13444817119205,1.79175946922805,0.15553,1.16665,2.19722457733622,2.30258509299405,4,6,8.920422,14.561,10,5.84354441703136,23,6.3135480462771,10,5.84354441703136,0,0,2.63905732961526,5.33753807970132,524,29,"C","obst","frication","voiceless",12.0552730113391,12.06026622203,30
"1179",571.700000000002,459.499999999999,6,"group","young","N",8.60575336839572,1.62772603642825,2.30258509299405,0.21143,1.01896,1.79175946922805,4.27666611901606,5,1,8.861348,11.50271,4,6.01859321449623,17,6.14846829591765,3,6.0088131854426,0.693147180559945,1.6094379124341,2.70805020110221,4.12713438504509,8462,93,"C","obst","burst","voiced",11.3199473279877,11.7487166961178,23
"1180",613.930000000001,461.699999999998,3.27,"blaze","young","N",4.55387689160054,1.88664868501859,1.94591014905531,1.20671,1.73034,2.30258509299405,1.79175946922805,5,6,8.156864,11.84506,12,3.89182029811063,32,6.67834211465433,12,3.89182029811063,0,0,3.04452243772342,6.61606518513282,76,134,"C","obst","burst","voiced",10.9998807140954,11.7096921861957,30
"1181",641.809999999994,451.000000000001,3,"hag","young","N",2.94443897916644,-0.128254335523679,1.38629436111989,1.07454,0.97095,1.09861228866811,0,3,17,7.783243,13.49254,20,4.74493212836325,20,4.74493212836325,19,4.74493212836325,0,0,0,0,30,0,"C","obst","frication","voiceless",12.5672026509291,12.6655460258027,27
"1182",693.739999999999,488.800000000002,3.5,"groin","young","N",4.14313472639153,1.47590651980958,1.09861228866811,0,0.05163,1.38629436111989,0,5,2,8.884447,11.50271,4,4.39444915467244,4,4.39444915467244,4,4.39444915467244,0,0,0,0,62,0,"C","obst","burst","voiced",11.3199473279877,11.7487166961178,27
"1183",611.079999999999,480.500000000001,3.37,"crook","young","N",4.53259949315326,0.949080554697146,1.79175946922805,0.13347,1.11694,1.6094379124341,0.693147180559945,5,3,8.702289,11.27694,12,7.0335064842877,10,7.0335064842877,10,7.0335064842877,1.09861228866811,0,0,0,104,14,"C","obst","burst","voiceless",11.0830498294819,11.5955371776152,26
"1184",555.539999999999,499.599999999999,3.83,"skate","young","N",4.23410650459726,1.3437347467011,2.63905732961526,1.20292,1.60389,1.38629436111989,2.484906649788,5,3,8.547914,10.3889,19,7.30720231476474,31,7.86518795418747,19,7.30720231476474,0,0,2.56494935746154,7.01660968389422,75,48,"C","obst","frication","voiceless",11.1290114546924,11.5785633815511,28
"1185",527.87,488.9,2.97,"crown","young","N",6.07993319509559,1.08542728292922,1.6094379124341,0.22046,1.00562,2.83321334405622,3.40119738166216,5,6,8.739368,11.27694,16,7.86633892304654,9,7.1906760343322,8,7.1899221707458,2.19722457733622,7.15695636461564,0.693147180559945,0.693147180559945,438,114,"C","obst","burst","voiceless",11.0830498294819,11.5955371776152,30
"1186",677.32,479.300000000002,4.07,"dean","young","N",5.3890717298165,0.552789822865023,1.09861228866811,0.19396,0.24067,1.38629436111989,0,4,9,8.823295,12.82938,10,5.88332238848828,25,6.88959130835447,10,5.88332238848828,0,0,2.77258872223978,6.43615036836943,227,0,"C","obst","burst","voiced",10.32038703827,10.7274875415148,28
"1187",618.820000000002,455.300000000002,3.73,"bulk","young","N",5.95583736946483,1.58386107064445,1.94591014905531,0.91876,0.08266,1.79175946922805,1.38629436111989,4,9,7.966256,11.86562,4,2.99573227355399,4,2.99573227355399,4,2.99573227355399,0,0,0,0,389,0,"C","obst","burst","voiced",11.6177178192549,11.6996456668584,28
"1188",637.829999999997,463.400000000002,3.43,"bull","young","N",5.93753620508243,0.51346763322883,3.04452243772342,1.61217,0.8475,2.484906649788,3.04452243772342,4,16,8.448447,11.86562,12,5.87211778947542,4,5.72358510195238,3,5.69035945432406,2.30258509299405,4.0943445622221,0.693147180559945,2.39789527279837,493,4,"C","obst","burst","voiced",9.460476328354,9.61326893243235,30
"1189",663.479999999999,521.1,3.2,"heir","young","N",4.80402104473326,2.42447491060308,1.94591014905531,1.52902,0.88684,1.09861228866811,1.09861228866811,4,3,8.666838,14.561,3,7.8935720735049,40,8.94389780251682,3,7.8935720735049,0,0,3.63758615972639,8.51358669582213,174,0,"V","cont","long","voiced",8.5589107847681,8.57734711423598,27
"1190",613.690000000002,472.399999999997,3.53,"heap","young","N",5.24174701505964,0.741937344729378,1.79175946922805,0.20914,1.54509,1.79175946922805,1.94591014905531,4,7,8.822909,14.561,5,4.02535169073515,19,6.38519439899773,5,4.02535169073515,0,0,2.70805020110221,6.28785856016178,237,100,"C","obst","frication","voiceless",12.0552730113391,12.06026622203,29
"1191",593.589999999998,469.7,4.3,"bond","young","N",5.69035945432406,1.00822822719984,1.6094379124341,0.42198,1.32704,2.63905732961526,3.66356164612965,4,6,8.793824,11.85622,4,4.44265125649032,8,4.70048036579242,4,4.44265125649032,0,0,1.6094379124341,3.25809653802148,488,37,"C","obst","burst","voiced",9.8801165662129,10.2575190055294,29
"1192",537.829999999999,487.600000000002,4.96,"crime","young","N",6.78445706263764,2.41248076381726,2.56494935746154,1.21593,0.8103,1.09861228866811,2.07944154167984,5,4,8.983305,11.27694,11,7.43720636687129,14,7.44600149832412,11,7.43720636687129,0,0,1.38629436111989,2.77258872223978,1174,0,"C","obst","burst","voiceless",11.0830498294819,11.5955371776152,30
"1193",700.380000000002,462.699999999998,2.67,"hem","young","N",3.89182029811063,1.22459209152867,1.94591014905531,0.3382,1.56523,1.09861228866811,1.38629436111989,3,9,8.113301,14.561,4,7.510430556378,6,7.55538194424027,3,7.50823877467866,0,0,1.09861228866811,4.44265125649032,56,33,"C","obst","frication","voiceless",10.5165086886168,10.7902876798432,29
"1194",555.930000000002,447.999999999997,3.84,"deer","young","N",5.35185813347607,1.29833556577422,2.07944154167984,0.95005,0,0.693147180559945,3.17805383034795,4,12,8.74455,12.82938,12,4.57471097850338,36,7.82484569102686,12,4.57471097850338,0,0,3.2188758248682,7.78572089653462,210,0,"C","obst","burst","voiced",8.1146238864201,9.51819265121735,28
"1195",562.11,451.700000000001,4.17,"bone","young","N",6.17170059741091,0.60030731080046,3.49650756146648,1.72096,0.98442,1.79175946922805,4.21950770517611,4,14,8.677814,11.85622,19,8.34331588140495,29,7.39018142822643,15,5.65948221575962,1.6094379124341,8.2728260036504,2.70805020110221,7.19593722647557,1243,3,"C","obst","burst","voiced",9.80961633692606,9.95717048945231,28
"1196",615.070000000003,450.599999999998,3.37,"hen","young","N",4.61512051684126,0.289664233655772,2.39789527279837,0.59264,0.94244,1.6094379124341,3.25809653802148,3,14,8.384493,14.561,15,8.46737249643228,16,8.47595444339964,14,8.46273700562018,0,0,0.693147180559945,3.73766961828337,278,0,"C","obst","frication","voiceless",10.5165086886168,10.7902876798432,27
"1197",555.719999999999,451.700000000001,4.53,"ham","young","N",4.82028156560504,-1.18804009856937,1.94591014905531,0.60659,0.79064,1.38629436111989,1.79175946922805,3,13,7.813768,13.49254,19,5.65948221575962,23,5.78996017089725,17,5.58724865840025,0.693147180559945,0.693147180559945,1.79175946922805,3.73766961828337,151,2,"C","obst","frication","voiceless",12.5672026509291,12.6655460258027,29
"1198",688.699999999998,447.4,2.43,"bog","young","N",4.61512051684126,0.389747692212755,1.09861228866811,0.25388,0.82563,1.38629436111989,3.40119738166216,3,18,7.203826,11.85622,13,4.79579054559674,7,4.77068462446567,6,4.76217393479776,1.94591014905531,1.38629436111989,0,0,135,0,"C","obst","burst","voiced",9.8801165662129,10.2575190055294,23
"1199",636.249999999999,458.800000000002,2.47,"elk","young","N",3.2188758248682,1.93794197940614,1.09861228866811,0.23519,0.24229,0.693147180559945,1.38629436111989,3,3,7.099892,12.66187,2,0.693147180559945,2,0.693147180559945,1,0,0,0,0,0,25,0,"V","cont","short","voiced",9.55923512859595,9.62661352880094,24
"1200",545.870000000001,439.600000000001,4.57,"hip","young","N",5.54907608489522,0.579262785319219,2.07944154167984,0.86913,0.99934,1.6094379124341,2.39789527279837,3,15,7.50075,13.19451,25,5.9427993751267,28,6.06378520868761,24,5.91620206260743,0,0,1.38629436111989,3.91202300542815,503,0,"C","obst","frication","voiceless",12.0277052606839,12.0385411742089,30
"1201",613.380000000002,471.600000000002,4.5,"cross","young","N",6.7719355558396,-0.0999852701333186,4.20469261939097,1.50195,1.64252,2.56494935746154,3.68887945411394,5,4,8.839256,11.27694,10,5.52942908751142,9,5.30330490805908,7,5.19849703126583,1.38629436111989,4.27666611901606,1.09861228866811,3.04452243772342,400,1353,"C","obst","burst","voiceless",11.0830498294819,11.5955371776152,24
"1202",588.959999999999,451.700000000001,3.07,"hut","young","N",6.00388706710654,1.39074871146927,1.6094379124341,0.05186,0.87802,1.09861228866811,1.6094379124341,3,14,7.409792,10.63718,13,8.5354259596773,15,8.4497705150988,11,8.44290058683438,0.693147180559945,6.08221891037645,1.38629436111989,2.99573227355399,564,8,"C","obst","frication","voiceless",9.62311205526679,9.88511989517794,28
